timestamp,sessions,orders,totalSales
2023-09-14T00:58:27.378Z,62,16,3
2023-09-14T01:00:25.759Z,28,3,2
2023-09-14T01:02:36.637Z,26,15,3
2023-09-14T01:03:55.720Z,158,15,13
2023-09-14T01:10:22.358Z,130,115,95
2023-09-14T01:15:06.154Z,8,6,0
2023-09-14T01:35:00.188Z,168,151,125
2023-09-14T01:35:17.492Z,154,35,9
2023-09-14T01:35:22.466Z,45,15,5
2023-09-14T01:46:05.002Z,67,63,42
2023-09-15T01:00:33.825Z,149,77,62
2023-09-15T01:01:03.995Z,191,121,9
2023-09-15T01:07:52.488Z,61,4,1
2023-09-15T01:31:47.569Z,161,72,45
2023-09-15T01:32:14.593Z,117,80,7
2023-09-15T01:37:14.312Z,167,99,95
2023-09-15T01:50:53.660Z,163,38,34
2023-09-16T00:52:38.430Z,86,18,7
2023-09-16T01:01:01.358Z,185,35,11
2023-09-16T01:01:37.372Z,111,68,42
2023-09-16T01:02:08.096Z,128,77,7
2023-09-16T01:03:37.188Z,115,78,41
2023-09-16T01:04:40.163Z,109,61,57
2023-09-16T01:05:13.822Z,186,41,10
2023-09-16T01:11:42.072Z,50,32,11
2023-09-16T01:15:45.415Z,82,70,49
2023-09-16T01:22:32.440Z,45,26,18
2023-09-16T01:24:50.355Z,80,23,9
2023-09-16T01:33:32.206Z,93,43,4
2023-09-16T01:40:57.413Z,83,39,34
2023-09-16T01:46:47.205Z,98,73,50
2023-09-17T00:53:51.366Z,2,1,1
2023-09-17T00:59:48.815Z,61,35,35
2023-09-17T01:00:50.798Z,1,0,0
2023-09-17T01:02:07.901Z,199,119,90
2023-09-17T01:03:41.719Z,166,54,22
2023-09-17T01:18:59.529Z,91,42,41
2023-09-17T01:28:11.569Z,142,60,56
2023-09-17T01:30:05.521Z,135,24,11
2023-09-17T01:50:58.290Z,96,45,19
2023-09-18T01:04:02.658Z,22,20,14
2023-09-18T01:04:42.224Z,119,37,13
2023-09-18T01:18:36.568Z,20,15,2
2023-09-18T01:21:22.433Z,119,48,11
2023-09-18T01:27:47.850Z,65,46,29
2023-09-18T01:35:55.881Z,156,152,62
2023-09-18T01:45:43.245Z,150,1,1
2023-09-18T01:46:54.844Z,148,15,5
2023-09-19T01:09:09.836Z,103,71,50
2023-09-19T01:14:58.487Z,23,16,0
2023-09-19T01:20:19.289Z,120,16,8
2023-09-19T01:23:10.875Z,55,50,30
2023-09-19T01:25:12.488Z,94,51,36
2023-09-19T01:33:16.031Z,125,42,28
2023-09-19T01:34:21.394Z,5,2,1
2023-09-19T01:35:31.612Z,87,56,25
2023-09-19T01:46:36.118Z,83,14,10
2023-09-19T01:50:41.786Z,94,91,12
2023-09-20T00:52:30.451Z,66,44,41
2023-09-20T01:05:42.485Z,40,32,30
2023-09-20T01:12:26.488Z,156,34,29
2023-09-20T01:13:04.936Z,58,20,15
2023-09-20T01:15:30.227Z,21,15,11
2023-09-20T01:16:12.954Z,155,85,40
2023-09-20T01:43:35.528Z,172,89,60
2023-09-21T00:54:12.468Z,53,31,22
2023-09-21T01:13:26.057Z,128,91,12
2023-09-21T01:16:20.827Z,142,85,42
2023-09-21T01:24:36.192Z,144,5,1
2023-09-21T01:26:17.671Z,128,81,14
2023-09-21T01:37:24.713Z,86,36,10
2023-09-21T01:39:13.905Z,2,0,0
2023-09-21T01:46:49.146Z,166,2,1
2023-09-21T01:48:34.293Z,136,4,0
2023-09-22T00:52:44.604Z,73,40,1
2023-09-22T00:56:22.150Z,155,121,29
2023-09-22T00:56:42.795Z,35,23,11
2023-09-22T01:07:05.241Z,46,9,2
2023-09-22T01:13:41.675Z,85,30,15
2023-09-22T01:15:09.412Z,156,32,3
2023-09-22T01:22:15.614Z,93,58,22
2023-09-22T01:22:18.178Z,73,67,48
2023-09-22T01:28:15.021Z,53,53,12
2023-09-22T01:35:02.730Z,29,17,14
2023-09-22T01:38:05.143Z,13,4,1
2023-09-22T01:39:54.902Z,131,42,39
2023-09-22T01:40:22.151Z,52,29,24
2023-09-22T01:40:30.161Z,101,68,13
2023-09-23T00:53:16.990Z,137,28,9
2023-09-23T00:59:11.162Z,37,13,2
2023-09-23T01:05:05.731Z,146,88,75
2023-09-23T01:09:39.419Z,136,19,16
2023-09-23T01:12:37.415Z,77,71,39
2023-09-23T01:19:22.732Z,97,3,1
2023-09-23T01:23:52.349Z,27,9,4
2023-09-23T01:45:27.592Z,162,22,19
2023-09-24T01:02:35.072Z,55,20,6
2023-09-24T01:02:53.574Z,82,12,1
2023-09-24T01:07:41.924Z,26,18,6
2023-09-24T01:10:48.090Z,39,35,4
2023-09-24T01:15:59.420Z,140,61,10
2023-09-24T01:17:14.037Z,169,117,52
2023-09-24T01:17:18.833Z,75,41,38
2023-09-24T01:22:23.686Z,179,66,7
2023-09-24T01:23:25.888Z,47,8,1
2023-09-24T01:40:55.097Z,42,9,4
2023-09-24T01:44:48.650Z,32,5,3
2023-09-24T01:50:38.337Z,157,39,17
2023-09-25T01:02:47.275Z,79,44,40
2023-09-25T01:02:49.536Z,149,114,24
2023-09-25T01:31:03.147Z,167,115,82
2023-09-25T01:34:09.571Z,188,76,59
2023-09-25T01:38:27.035Z,6,3,0
2023-09-25T01:50:35.384Z,171,102,66
2023-09-25T01:51:43.585Z,18,11,3
2023-09-26T00:58:36.434Z,148,111,7
2023-09-26T00:59:48.455Z,41,26,25
2023-09-26T01:01:03.720Z,128,82,55
2023-09-26T01:06:52.429Z,56,49,15
2023-09-26T01:16:43.885Z,173,172,148
2023-09-26T01:17:25.721Z,77,50,5
2023-09-26T01:22:20.167Z,103,36,32
2023-09-26T01:24:45.761Z,142,136,88
2023-09-26T01:25:51.872Z,125,2,0
2023-09-26T01:34:23.935Z,103,46,7
2023-09-26T01:39:22.878Z,199,55,50
2023-09-26T01:48:52.498Z,39,14,9
2023-09-27T00:56:59.452Z,152,1,1
2023-09-27T01:00:24.848Z,46,1,0
2023-09-27T01:03:20.717Z,73,27,17
2023-09-27T01:07:15.538Z,137,129,91
2023-09-27T01:13:47.983Z,131,65,51
2023-09-27T01:22:20.012Z,197,26,24
2023-09-27T01:27:02.859Z,108,98,44
2023-09-27T01:38:06.299Z,61,19,13
2023-09-27T01:49:18.776Z,29,16,12
2023-09-27T01:51:22.833Z,47,44,25
2023-09-28T00:52:07.737Z,51,5,3
2023-09-28T00:58:29.754Z,15,14,8
2023-09-28T01:03:45.295Z,128,108,34
2023-09-28T01:04:41.201Z,115,20,7
2023-09-28T01:13:10.280Z,125,122,43
2023-09-28T01:14:26.330Z,62,39,12
2023-09-28T01:27:18.157Z,140,50,33
2023-09-28T01:28:09.467Z,16,12,9
2023-09-28T01:33:43.473Z,46,28,26
2023-09-28T01:38:47.521Z,42,10,2
2023-09-29T01:05:01.210Z,79,37,18
2023-09-29T01:07:02.407Z,50,16,5
2023-09-29T01:09:51.145Z,124,101,60
2023-09-29T01:17:41.101Z,196,149,37
2023-09-29T01:20:04.026Z,33,19,9
2023-09-29T01:22:36.365Z,112,65,25
2023-09-30T00:58:31.794Z,61,25,20
2023-09-30T00:59:24.540Z,32,6,1
2023-09-30T01:04:25.680Z,191,152,97
2023-09-30T01:06:08.454Z,171,156,56
2023-09-30T01:13:15.719Z,138,122,35
2023-09-30T01:17:25.397Z,100,80,64
2023-09-30T01:28:59.265Z,186,53,35
2023-09-30T01:37:42.864Z,194,99,34
2023-09-30T01:39:09.249Z,114,14,3
2023-09-30T01:40:35.737Z,20,9,3
2023-09-30T01:40:59.979Z,39,34,29
2023-10-01T01:03:46.118Z,106,66,4
2023-10-01T01:07:32.533Z,192,145,96
2023-10-01T01:08:01.822Z,30,20,9
2023-10-01T01:15:34.553Z,3,1,0
2023-10-01T01:24:38.731Z,175,113,3
2023-10-01T01:28:46.388Z,178,8,5
2023-10-01T01:35:08.335Z,177,63,27
2023-10-01T01:42:08.875Z,161,99,39
2023-10-01T01:44:43.469Z,68,23,6
2023-10-01T01:44:57.605Z,36,9,3
2023-10-02T00:57:36.910Z,156,33,5
2023-10-02T01:13:42.628Z,128,91,2
2023-10-02T01:19:48.401Z,76,72,42
2023-10-03T00:52:32.569Z,182,52,50
2023-10-03T01:08:07.599Z,81,62,59
2023-10-03T01:09:35.522Z,50,28,16
2023-10-03T01:21:58.598Z,99,36,21
2023-10-03T01:37:43.314Z,139,135,112
2023-10-03T01:49:00.590Z,144,82,68
2023-10-03T01:51:10.709Z,37,29,23
2023-10-04T00:54:14.718Z,144,48,8
2023-10-04T01:02:48.994Z,0,0,0
2023-10-04T01:07:42.297Z,109,81,21
2023-10-04T01:20:57.283Z,93,19,8
2023-10-04T01:22:08.138Z,92,83,56
2023-10-04T01:28:57.958Z,104,53,23
2023-10-04T01:30:33.250Z,100,57,23
2023-10-04T01:33:47.279Z,187,140,73
2023-10-04T01:34:18.788Z,103,46,19
2023-10-04T01:40:53.751Z,36,10,5
2023-10-04T01:45:58.988Z,104,104,45
2023-10-04T01:49:57.396Z,77,68,33
2023-10-04T01:50:18.832Z,125,40,1
2023-10-05T00:56:22.475Z,192,117,57
2023-10-05T01:06:27.425Z,60,44,31
2023-10-05T01:11:27.273Z,115,63,14
2023-10-05T01:13:19.156Z,147,7,6
2023-10-05T01:19:31.902Z,191,20,15
2023-10-05T01:19:32.426Z,51,50,37
2023-10-05T01:19:34.358Z,96,55,53
2023-10-05T01:21:07.251Z,94,48,16
2023-10-05T01:25:02.649Z,153,129,98
2023-10-05T01:34:37.469Z,105,90,58
2023-10-06T00:54:20.768Z,107,68,25
2023-10-06T00:55:32.056Z,34,3,2
2023-10-06T00:58:47.183Z,50,18,1
2023-10-06T01:02:29.872Z,20,17,8
2023-10-06T01:02:48.753Z,55,5,1
2023-10-06T01:03:25.177Z,63,14,14
2023-10-06T01:22:39.434Z,199,63,27
2023-10-06T01:26:59.262Z,166,38,16
2023-10-06T01:43:24.060Z,150,29,1
2023-10-07T00:56:41.835Z,161,82,20
2023-10-07T01:03:29.202Z,41,12,2
2023-10-07T01:05:13.943Z,3,2,0
2023-10-07T01:09:38.072Z,142,64,30
2023-10-07T01:10:33.723Z,150,23,8
2023-10-07T01:14:46.960Z,170,136,18
2023-10-07T01:31:21.982Z,39,17,2
2023-10-08T01:00:32.408Z,115,15,9
2023-10-08T01:04:14.900Z,58,58,27
2023-10-08T01:09:50.794Z,71,1,0
2023-10-08T01:14:56.994Z,104,50,10
2023-10-08T01:15:33.165Z,180,160,112
2023-10-08T01:38:37.365Z,23,7,3
2023-10-08T01:43:32.017Z,197,82,23
2023-10-08T01:46:49.439Z,31,1,0
2023-10-08T01:47:01.959Z,89,17,6
2023-10-09T00:55:06.283Z,73,9,1
2023-10-09T01:14:43.195Z,125,37,35
2023-10-09T01:15:24.393Z,65,3,2
2023-10-09T01:19:10.147Z,80,64,19
2023-10-09T01:26:02.572Z,122,51,24
2023-10-09T01:34:45.681Z,86,35,4
2023-10-09T01:39:25.895Z,49,36,32
2023-10-09T01:40:52.622Z,45,16,8
2023-10-09T01:49:55.281Z,24,9,4
2023-10-09T01:51:05.297Z,168,104,85
2023-10-09T01:51:20.148Z,193,2,1
2023-10-10T00:53:24.212Z,82,29,9
2023-10-10T01:03:12.186Z,38,36,6
2023-10-10T01:03:45.981Z,21,19,6
2023-10-10T01:07:40.326Z,83,35,8
2023-10-10T01:11:43.100Z,151,42,38
2023-10-10T01:12:52.765Z,165,45,37
2023-10-10T01:14:35.626Z,186,173,42
2023-10-10T01:14:51.942Z,69,1,1
2023-10-10T01:30:01.032Z,56,26,22
2023-10-10T01:30:51.511Z,82,58,24
2023-10-10T01:32:51.089Z,139,21,5
2023-10-10T01:34:51.779Z,105,42,3
2023-10-10T01:39:09.368Z,90,6,3
2023-10-10T01:51:08.462Z,72,11,8
2023-10-11T00:57:15.292Z,7,4,1
2023-10-11T01:04:33.887Z,20,1,1
2023-10-11T01:21:01.808Z,172,95,37
2023-10-11T01:42:23.621Z,48,27,9
2023-10-12T00:57:00.133Z,21,13,1
2023-10-12T01:22:29.597Z,186,162,136
2023-10-12T01:23:36.629Z,93,77,34
2023-10-12T01:26:31.934Z,101,78,64
2023-10-12T01:32:26.616Z,80,16,16
2023-10-12T01:34:56.215Z,71,17,10
2023-10-12T01:35:13.575Z,136,15,6
2023-10-12T01:38:52.185Z,52,48,28
2023-10-12T01:49:25.183Z,184,95,91
2023-10-12T01:51:18.236Z,19,12,3
2023-10-13T00:54:51.576Z,183,87,3
2023-10-13T01:04:29.290Z,113,109,67
2023-10-13T01:04:39.374Z,184,5,3
2023-10-13T01:11:09.630Z,152,143,140
2023-10-13T01:15:00.173Z,122,7,3
2023-10-13T01:18:17.124Z,89,61,29
2023-10-13T01:20:48.980Z,63,3,3
2023-10-13T01:28:08.042Z,105,83,58
2023-10-13T01:29:41.882Z,98,60,18
2023-10-13T01:30:32.455Z,98,91,41
2023-10-13T01:35:59.625Z,173,26,12
2023-10-13T01:36:55.396Z,137,6,5
2023-10-13T01:37:08.984Z,84,2,1
2023-10-14T00:58:37.338Z,56,23,16
2023-10-14T00:59:23.238Z,37,19,7
2023-10-14T01:10:46.820Z,144,1,1
2023-10-14T01:25:40.962Z,194,95,23
2023-10-14T01:30:09.927Z,184,5,1
2023-10-14T01:44:51.281Z,124,113,34
2023-10-14T01:46:06.223Z,181,139,22
2023-10-15T01:18:53.275Z,27,16,12
2023-10-15T01:25:07.938Z,143,133,9
2023-10-15T01:48:30.598Z,92,26,17
2023-10-16T00:59:27.129Z,35,5,2
2023-10-16T01:00:06.682Z,94,5,5
2023-10-16T01:01:45.117Z,89,84,40
2023-10-16T01:04:44.560Z,11,7,0
2023-10-16T01:06:52.853Z,98,64,19
2023-10-16T01:14:38.910Z,96,81,72
2023-10-16T01:27:27.999Z,141,20,5
2023-10-16T01:29:40.469Z,123,42,8
2023-10-16T01:33:48.480Z,50,33,23
2023-10-16T01:37:51.375Z,22,5,3
2023-10-17T01:02:21.722Z,191,74,32
2023-10-17T01:04:07.042Z,190,57,7
2023-10-17T01:06:44.869Z,170,142,21
2023-10-17T01:12:02.379Z,53,36,16
2023-10-17T01:31:55.231Z,153,38,15
2023-10-17T01:42:44.080Z,112,6,5
2023-10-17T01:43:39.806Z,39,16,16
2023-10-17T01:48:30.868Z,159,60,21
2023-10-17T01:48:35.643Z,11,6,4
2023-10-18T00:54:54.304Z,55,23,19
2023-10-18T01:22:02.163Z,93,6,3
2023-10-18T01:25:20.726Z,37,2,1
2023-10-18T01:34:22.163Z,31,1,0
2023-10-18T01:35:45.276Z,148,76,29
2023-10-18T01:42:09.007Z,64,61,61
2023-10-19T01:03:36.010Z,150,101,71
2023-10-19T01:15:19.706Z,60,24,12
2023-10-19T01:15:57.745Z,157,42,37
2023-10-19T01:24:12.511Z,101,4,2
2023-10-19T01:29:07.672Z,139,103,21
2023-10-19T01:41:47.993Z,104,42,8
2023-10-20T00:55:15.613Z,130,125,4
2023-10-20T01:06:00.343Z,91,54,0
2023-10-20T01:10:21.307Z,172,6,6
2023-10-20T01:17:38.468Z,46,16,3
2023-10-20T01:19:35.781Z,186,54,40
2023-10-20T01:33:29.097Z,73,19,1
2023-10-20T01:34:26.038Z,55,14,5
2023-10-21T00:54:48.211Z,108,26,21
2023-10-21T01:02:56.313Z,34,29,14
2023-10-21T01:05:19.237Z,131,14,6
2023-10-21T01:10:05.807Z,3,2,2
2023-10-21T01:33:35.596Z,64,2,0
2023-10-21T01:44:13.451Z,182,104,28
2023-10-21T01:44:56.909Z,119,109,100
2023-10-21T01:51:04.717Z,81,52,20
2023-10-22T01:00:45.937Z,168,154,85
2023-10-22T01:01:46.359Z,31,8,6
2023-10-22T01:15:07.146Z,141,109,31
2023-10-22T01:28:23.078Z,64,22,4
2023-10-22T01:35:37.611Z,151,51,39
2023-10-22T01:47:28.584Z,70,60,41
2023-10-22T01:48:02.760Z,155,83,8
2023-10-23T01:05:44.692Z,90,6,5
2023-10-23T01:07:26.956Z,134,86,55
2023-10-23T01:07:29.345Z,18,18,2
2023-10-23T01:07:46.058Z,185,16,7
2023-10-23T01:17:49.813Z,81,56,35
2023-10-23T01:18:56.372Z,157,91,52
2023-10-23T01:20:37.488Z,189,183,33
2023-10-23T01:21:49.066Z,32,5,4
2023-10-23T01:30:04.133Z,4,4,2
2023-10-23T01:40:36.609Z,3,0,0
2023-10-23T01:42:17.531Z,64,63,34
2023-10-23T01:47:37.339Z,78,65,43
2023-10-24T00:58:57.504Z,65,51,28
2023-10-24T00:58:58.859Z,93,2,2
2023-10-24T01:02:22.372Z,194,180,78
2023-10-24T01:04:14.202Z,70,51,35
2023-10-24T01:13:58.225Z,50,44,10
2023-10-24T01:14:58.048Z,38,21,8
2023-10-24T01:22:11.409Z,52,29,1
2023-10-24T01:32:00.410Z,180,72,9
2023-10-24T01:38:10.844Z,18,8,7
2023-10-24T01:42:31.614Z,154,53,0
2023-10-24T01:43:30.651Z,15,14,6
2023-10-24T01:45:27.837Z,177,115,44
2023-10-25T00:58:33.895Z,84,16,7
2023-10-25T01:10:09.288Z,133,116,116
2023-10-25T01:13:45.052Z,58,57,28
2023-10-25T01:13:55.059Z,36,17,7
2023-10-25T01:28:01.050Z,121,14,1
2023-10-25T01:39:29.087Z,150,127,52
2023-10-25T01:46:48.953Z,0,0,0
2023-10-26T00:53:53.493Z,73,3,3
2023-10-26T00:54:23.972Z,190,142,54
2023-10-26T00:59:39.246Z,39,12,3
2023-10-26T01:03:18.915Z,108,32,23
2023-10-26T01:03:50.884Z,65,2,1
2023-10-26T01:08:27.468Z,38,21,6
2023-10-26T01:11:17.637Z,69,18,8
2023-10-26T01:21:23.945Z,192,96,92
2023-10-26T01:23:46.551Z,72,31,29
2023-10-26T01:28:39.951Z,151,102,51
2023-10-26T01:28:51.038Z,143,44,22
2023-10-26T01:41:39.795Z,36,4,1
2023-10-27T00:55:24.404Z,97,51,3
2023-10-27T01:02:47.213Z,84,60,51
2023-10-27T01:06:22.375Z,154,124,40
2023-10-27T01:17:09.463Z,156,56,13
2023-10-27T01:18:35.222Z,102,76,31
2023-10-27T01:23:50.260Z,11,10,3
2023-10-27T01:33:46.598Z,78,60,38
2023-10-27T01:38:40.122Z,167,139,60
2023-10-27T01:40:23.078Z,165,12,1
2023-10-27T01:42:02.264Z,114,50,28
2023-10-27T01:42:30.575Z,153,122,71
2023-10-27T01:42:56.904Z,121,50,36
2023-10-27T01:49:46.182Z,73,19,17
2023-10-27T01:51:06.649Z,158,114,19
2023-10-28T00:51:53.149Z,3,2,2
2023-10-28T00:54:56.372Z,165,11,3
2023-10-28T00:55:24.513Z,116,86,62
2023-10-28T01:12:24.401Z,104,66,28
2023-10-28T01:20:30.680Z,45,25,8
2023-10-28T01:21:05.237Z,9,0,0
2023-10-28T01:35:43.727Z,55,49,15
2023-10-28T01:36:57.912Z,123,75,40
2023-10-28T01:40:32.849Z,156,83,31
2023-10-28T01:45:00.642Z,42,9,6
2023-10-28T01:45:32.266Z,172,123,89
2023-10-28T01:51:30.800Z,162,155,2
2023-10-29T01:00:21.219Z,90,64,43
2023-10-29T01:02:55.848Z,157,53,24
2023-10-29T01:04:13.746Z,179,102,90
2023-10-29T01:05:25.939Z,45,27,1
2023-10-29T01:07:12.065Z,28,11,1
2023-10-29T01:07:32.779Z,198,12,7
2023-10-29T01:11:47.646Z,190,55,23
2023-10-29T01:25:44.494Z,103,4,2
2023-10-29T01:30:05.115Z,39,8,6
2023-10-29T01:33:32.750Z,96,9,7
2023-10-29T01:35:58.686Z,120,22,12
2023-10-29T01:37:18.607Z,78,41,22
2023-10-29T01:40:27.172Z,61,55,9
2023-10-29T01:48:43.411Z,45,7,4
2023-10-30T00:56:31.120Z,5,1,0
2023-10-30T01:01:33.680Z,155,43,37
2023-10-30T01:01:54.025Z,44,8,3
2023-10-30T01:18:03.718Z,154,41,40
2023-10-30T01:32:58.704Z,167,44,2
2023-10-30T01:40:53.033Z,75,66,28
2023-10-30T01:46:23.426Z,180,176,39
2023-10-31T00:53:52.708Z,37,17,3
2023-10-31T00:55:57.082Z,143,68,64
2023-10-31T01:12:17.546Z,34,26,7
2023-10-31T01:21:58.042Z,35,20,12
2023-10-31T01:22:05.430Z,36,29,8
2023-10-31T01:30:17.695Z,118,87,1
2023-10-31T01:33:02.888Z,73,14,1
2023-10-31T01:40:50.869Z,7,3,1
2023-10-31T01:42:32.796Z,116,54,15
2023-10-31T01:43:52.492Z,80,57,0
2023-10-31T01:48:12.953Z,67,55,17
2023-10-31T01:49:14.071Z,75,40,30
2023-10-31T01:51:27.632Z,142,129,57
2023-11-01T00:57:38.628Z,90,66,50
2023-11-01T01:24:12.145Z,198,108,88
2023-11-01T01:29:43.658Z,84,19,17
2023-11-01T01:34:21.960Z,85,12,7
2023-11-01T01:35:00.346Z,150,28,23
2023-11-01T01:44:31.471Z,42,12,0
2023-11-01T01:44:49.806Z,71,43,6
2023-11-02T00:58:42.198Z,182,163,140
2023-11-02T01:04:29.084Z,127,118,61
2023-11-02T01:07:26.684Z,140,92,82
2023-11-02T01:08:39.263Z,156,83,72
2023-11-02T01:09:19.551Z,58,28,25
2023-11-02T01:13:26.887Z,82,39,16
2023-11-02T01:15:43.331Z,25,7,3
2023-11-02T01:24:58.458Z,126,120,115
2023-11-02T01:38:23.982Z,7,6,4
2023-11-02T01:44:32.229Z,128,84,40
2023-11-03T00:53:29.484Z,107,67,41
2023-11-03T00:54:52.025Z,95,48,30
2023-11-03T01:05:26.664Z,21,21,10
2023-11-03T01:20:19.421Z,105,26,16
2023-11-03T01:26:00.005Z,182,24,24
2023-11-03T01:36:55.821Z,9,2,1
2023-11-03T01:38:22.060Z,99,40,24
2023-11-04T00:55:53.880Z,9,3,1
2023-11-04T01:02:32.804Z,49,2,1
2023-11-04T01:03:08.039Z,74,41,20
2023-11-04T01:05:34.350Z,187,20,20
2023-11-04T01:05:48.440Z,2,0,0
2023-11-04T01:09:33.489Z,69,25,24
2023-11-04T01:13:57.169Z,47,44,14
2023-11-04T01:14:25.851Z,70,6,3
2023-11-04T01:24:11.105Z,72,67,51
2023-11-04T01:24:38.610Z,160,157,81
2023-11-04T01:27:12.510Z,95,26,14
2023-11-04T01:30:08.240Z,68,3,1
2023-11-04T01:34:14.574Z,15,10,6
2023-11-05T00:51:57.741Z,27,26,0
2023-11-05T01:16:13.092Z,21,6,2
2023-11-05T01:21:19.711Z,79,8,7
2023-11-05T01:32:32.563Z,32,19,17
2023-11-05T01:50:58.101Z,154,137,32
2023-11-06T00:53:44.773Z,100,5,0
2023-11-06T00:58:32.575Z,158,2,1
2023-11-06T01:10:56.262Z,185,7,4
2023-11-06T01:21:00.159Z,171,123,17
2023-11-06T01:21:43.179Z,35,14,4
2023-11-06T01:25:25.294Z,150,2,2
2023-11-06T01:30:17.997Z,161,86,81
2023-11-06T01:38:33.490Z,45,28,18
2023-11-06T01:38:54.849Z,0,0,0
2023-11-07T01:05:09.045Z,72,33,16
2023-11-07T01:09:37.987Z,8,8,4
2023-11-07T01:11:14.654Z,95,14,4
2023-11-07T01:19:54.540Z,188,48,27
2023-11-07T01:28:21.082Z,39,35,17
2023-11-07T01:29:39.424Z,113,46,1
2023-11-07T01:34:57.491Z,12,2,1
2023-11-07T01:41:58.599Z,122,59,10
2023-11-08T01:05:16.382Z,3,0,0
2023-11-08T01:11:42.379Z,52,24,4
2023-11-08T01:21:57.282Z,35,14,0
2023-11-08T01:26:30.468Z,12,8,2
2023-11-08T01:27:07.181Z,36,6,4
2023-11-08T01:27:30.354Z,38,37,32
2023-11-09T00:53:59.648Z,32,23,3
2023-11-09T01:02:57.074Z,168,95,78
2023-11-09T01:27:02.863Z,32,17,12
2023-11-09T01:42:15.297Z,158,67,18
2023-11-09T01:43:55.281Z,105,45,40
2023-11-09T01:50:33.009Z,3,2,2
2023-11-09T01:51:10.251Z,79,49,17
2023-11-10T00:54:20.141Z,140,110,70
2023-11-10T00:55:51.399Z,160,124,80
2023-11-10T00:57:12.614Z,123,122,36
2023-11-10T01:04:53.454Z,186,129,116
2023-11-10T01:06:06.580Z,13,5,4
2023-11-10T01:07:31.124Z,114,44,9
2023-11-10T01:10:14.276Z,58,1,0
2023-11-10T01:23:00.201Z,74,20,13
2023-11-10T01:28:13.664Z,192,138,95
2023-11-10T01:41:02.276Z,195,187,93
2023-11-11T01:06:01.823Z,96,57,39
2023-11-11T01:21:13.114Z,197,98,40
2023-11-11T01:23:27.765Z,101,36,19
2023-11-11T01:29:04.041Z,162,130,11
2023-11-11T01:34:34.280Z,31,14,11
2023-11-11T01:43:20.475Z,159,86,11
2023-11-12T00:56:15.520Z,4,2,1
2023-11-12T01:12:57.911Z,20,14,11
2023-11-12T01:16:17.686Z,80,66,18
2023-11-12T01:18:18.018Z,142,43,37
2023-11-12T01:27:23.843Z,182,163,37
2023-11-12T01:30:01.446Z,167,131,78
2023-11-12T01:32:21.573Z,99,58,27
2023-11-12T01:36:10.653Z,106,0,0
2023-11-12T01:37:55.888Z,168,99,90
2023-11-12T01:45:29.728Z,192,126,24
2023-11-13T01:05:19.964Z,83,37,9
2023-11-13T01:09:19.816Z,149,29,20
2023-11-13T01:14:36.766Z,16,8,7
2023-11-13T01:16:38.759Z,157,73,57
2023-11-13T01:22:09.886Z,181,63,6
2023-11-13T01:23:32.096Z,172,64,45
2023-11-13T01:24:45.124Z,74,36,3
2023-11-13T01:44:43.888Z,58,9,8
2023-11-14T00:59:00.732Z,145,35,1
2023-11-14T01:00:16.278Z,193,6,5
2023-11-14T01:08:09.189Z,87,45,6
2023-11-14T01:09:55.918Z,138,97,22
2023-11-14T01:19:43.422Z,64,3,1
2023-11-14T01:20:37.849Z,78,4,1
2023-11-14T01:24:42.979Z,13,0,0
2023-11-14T01:27:38.576Z,107,72,46
2023-11-14T01:31:00.618Z,199,40,24
2023-11-14T01:33:58.617Z,70,24,13
2023-11-15T01:01:45.356Z,162,83,28
2023-11-15T01:04:07.617Z,91,40,7
2023-11-15T01:09:32.763Z,168,128,59
2023-11-15T01:15:50.786Z,34,28,6
2023-11-15T01:21:42.253Z,70,60,27
2023-11-15T01:23:42.940Z,14,8,3
2023-11-15T01:31:27.318Z,50,9,5
2023-11-15T01:32:22.557Z,47,29,6
2023-11-15T01:35:47.751Z,50,25,4
2023-11-15T01:41:24.860Z,171,108,66
2023-11-15T01:48:09.329Z,34,18,6
2023-11-16T00:55:21.471Z,200,17,8
2023-11-16T01:01:55.988Z,6,2,1
2023-11-16T01:05:54.861Z,5,2,1
2023-11-16T01:16:52.154Z,103,77,57
2023-11-16T01:22:37.357Z,110,109,6
2023-11-16T01:32:38.261Z,119,20,18
2023-11-16T01:34:32.209Z,60,17,16
2023-11-17T00:55:03.555Z,138,78,53
2023-11-17T00:58:45.963Z,12,5,3
2023-11-17T01:00:25.158Z,120,79,22
2023-11-17T01:02:26.622Z,45,5,3
2023-11-17T01:10:12.947Z,107,30,23
2023-11-17T01:13:06.833Z,15,5,0
2023-11-17T01:18:02.818Z,186,93,81
2023-11-17T01:20:40.658Z,78,53,53
2023-11-17T01:48:39.305Z,146,78,26
2023-11-17T01:50:21.153Z,157,148,24
2023-11-17T01:51:20.538Z,154,69,46
2023-11-18T00:58:05.264Z,133,25,19
2023-11-18T01:21:03.544Z,8,7,6
2023-11-18T01:22:10.546Z,172,16,1
2023-11-18T01:26:45.941Z,20,1,0
2023-11-18T01:42:48.791Z,56,33,27
2023-11-18T01:43:10.086Z,156,115,4
2023-11-18T01:47:33.973Z,38,25,17
2023-11-18T01:48:58.621Z,182,47,43
2023-11-19T00:57:49.106Z,182,45,3
2023-11-19T01:01:59.787Z,32,28,12
2023-11-19T01:11:14.956Z,46,30,15
2023-11-19T01:12:49.477Z,138,44,20
